year,scenario,county_id,county_name,state,total_annual_precip_mm,days_above_threshold,mean_daily_precip_mm,max_daily_precip_mm,precip_std_mm,dry_days,wet_days,precip_percentile_95,precip_percentile_99
2031,ssp370,15009,Maui,,1589.68115234375,13,4.35529088973999,50.26128005981445,8.497215270996094,168,197,24.1833438873291,39.08867263793945
2032,ssp370,15009,Maui,,2322.368896484375,27,6.362654685974121,95.36640930175781,11.662858963012695,152,213,29.863842010498047,50.72528076171875
2033,ssp370,15009,Maui,,1660.0517578125,15,4.548087120056152,100.48546600341797,11.467202186584473,175,190,23.143489837646484,53.877506256103516
2034,ssp370,15009,Maui,,1312.681396484375,10,3.5963873863220215,51.620750427246094,7.378420352935791,168,197,20.163311004638672,28.708772659301758
2035,ssp370,15009,Maui,,1452.9007568359375,11,3.9805500507354736,54.014347076416016,8.054946899414062,155,210,17.624408721923828,40.83889389038086
2036,ssp370,15009,Maui,,2950.95458984375,37,8.084807395935059,65.10746765136719,12.416657447814941,104,261,37.2712516784668,51.858829498291016
2037,ssp370,15009,Maui,,2228.375732421875,28,6.105138778686523,106.01737213134766,13.968399047851562,156,209,34.4598503112793,70.6693344116211
2038,ssp370,15009,Maui,,1937.939208984375,20,5.309422492980957,86.75234985351562,11.184706687927246,160,205,25.551939010620117,54.66412353515625
2039,ssp370,15009,Maui,,1300.500732421875,12,3.5630156993865967,76.31460571289062,8.819128036499023,207,158,17.526023864746094,45.011051177978516
2040,ssp370,15009,Maui,,1238.858154296875,8,3.394131898880005,45.36099624633789,6.729629039764404,172,193,17.386281967163086,32.69270324707031
2041,ssp370,15009,Maui,,2746.98974609375,36,7.525999069213867,85.53815460205078,12.92948055267334,134,231,32.18235397338867,58.59825134277344
2042,ssp370,15009,Maui,,1745.2867431640625,18,4.781607627868652,52.63501739501953,8.311837196350098,136,229,23.526647567749023,36.159732818603516
2043,ssp370,15009,Maui,,1422.9451904296875,7,3.89847993850708,44.1229248046875,6.634221076965332,121,244,18.116413116455078,31.70287322998047
2044,ssp370,15009,Maui,,2196.03369140625,23,6.016530513763428,112.46684265136719,12.93693733215332,154,211,33.607635498046875,51.56591033935547
2045,ssp370,15009,Maui,,1964.5135498046875,22,5.382228851318359,76.91790008544922,11.443074226379395,138,227,32.600242614746094,50.08805465698242
2046,ssp370,15009,Maui,,2860.127685546875,33,7.835966110229492,146.9248504638672,15.770730972290039,127,238,38.368064880371094,66.2051010131836
2047,ssp370,15009,Maui,,1329.094970703125,10,3.6413559913635254,58.82763671875,7.275161266326904,159,206,16.635475158691406,33.61635208129883
2048,ssp370,15009,Maui,,3500.27587890625,49,9.589797019958496,66.35029602050781,13.882198333740234,99,266,42.57481384277344,54.20298767089844
2049,ssp370,15009,Maui,,1706.51171875,16,4.675374507904053,65.21469116210938,9.118061065673828,155,210,23.703237533569336,37.81296157836914
2050,ssp370,15009,Maui,,1665.6416015625,13,4.563401699066162,51.04064178466797,8.156988143920898,109,256,18.83736228942871,42.99370574951172
2051,ssp370,15009,Maui,,3775.3896484375,48,10.343533515930176,88.92381286621094,14.627952575683594,75,290,40.396820068359375,63.4749755859375
2052,ssp370,15009,Maui,,2788.105712890625,41,7.638645648956299,69.13729858398438,12.711849212646484,118,247,37.46578598022461,55.496437072753906
2053,ssp370,15009,Maui,,4179.869140625,60,11.451696395874023,185.7821807861328,18.66901206970215,104,261,49.95117950439453,71.5582275390625
2054,ssp370,15009,Maui,,1465.4718017578125,13,4.014991283416748,55.27802658081055,8.09701156616211,157,208,19.248308181762695,40.22391891479492
2055,ssp370,15009,Maui,,4052.010498046875,61,11.101398468017578,64.43531036376953,14.723569869995117,74,291,42.79478454589844,59.79478454589844
2056,ssp370,15009,Maui,,1760.496337890625,12,4.823277473449707,77.73365783691406,10.482622146606445,172,193,22.738733291625977,55.70856857299805
2057,ssp370,15009,Maui,,1569.04833984375,8,4.298762798309326,39.54383087158203,6.641899108886719,113,252,17.760011672973633,28.95743179321289
2058,ssp370,15009,Maui,,1219.012939453125,8,3.33976149559021,47.85721206665039,6.718717098236084,158,207,14.112560272216797,37.97103500366211
2059,ssp370,15009,Maui,,1663.19287109375,17,4.556692600250244,59.977596282958984,9.619176864624023,136,229,23.909276962280273,51.744964599609375
2060,ssp370,15009,Maui,,2169.81591796875,26,5.944701194763184,88.80805969238281,10.985947608947754,147,218,29.938779830932617,44.29238510131836
2061,ssp370,15009,Maui,,3460.33251953125,49,9.480362892150879,67.29832458496094,14.456933975219727,103,262,42.11531448364258,59.06953048706055
2062,ssp370,15009,Maui,,1148.848876953125,7,3.147531270980835,77.02104187011719,8.402969360351562,179,186,14.718124389648438,40.375911712646484
2063,ssp370,15009,Maui,,2922.861328125,30,8.00783920288086,141.7250213623047,15.940142631530762,115,250,38.20747375488281,71.6728286743164
2064,ssp370,15009,Maui,,2358.5986328125,27,6.4619140625,72.52664184570312,10.89431095123291,135,230,30.093679428100586,44.57343292236328
2065,ssp370,15009,Maui,,2035.7974853515625,24,5.5775275230407715,80.89604187011719,11.707182884216309,155,210,29.389938354492188,57.354454040527344
2066,ssp370,15009,Maui,,1206.017822265625,10,3.3041584491729736,57.95638656616211,7.045827388763428,158,207,17.665699005126953,33.61772155761719
2067,ssp370,15009,Maui,,1807.556640625,19,4.952209949493408,79.74492645263672,10.226231575012207,184,181,26.325315475463867,45.07268142700195
2068,ssp370,15009,Maui,,2837.98046875,32,7.775289058685303,99.9677734375,13.459025382995605,120,245,37.31618881225586,61.28181457519531
2069,ssp370,15009,Maui,,2358.061767578125,27,6.460443019866943,63.050960540771484,10.548089981079102,118,247,30.09823226928711,46.6324577331543
2070,ssp370,15009,Maui,,1725.451904296875,19,4.727265357971191,81.42667388916016,10.267827987670898,142,223,25.546245574951172,47.13976287841797
2071,ssp370,15009,Maui,,3699.270263671875,51,10.134986877441406,145.75454711914062,16.795629501342773,102,263,43.095882415771484,78.07829284667969
2072,ssp370,15009,Maui,,1335.744140625,11,3.6595730781555176,59.090885162353516,7.426882743835449,167,198,18.832094192504883,32.97907638549805
2073,ssp370,15009,Maui,,2687.010498046875,27,7.361672401428223,135.36624145507812,13.441433906555176,104,261,31.139848709106445,61.28376388549805
2074,ssp370,15009,Maui,,3018.31201171875,39,8.26934814453125,72.56107330322266,13.018073081970215,116,249,34.3738899230957,58.146766662597656
2075,ssp370,15009,Maui,,2485.16064453125,27,6.808659076690674,57.521976470947266,10.17689037322998,102,263,27.968263626098633,43.13194274902344
2076,ssp370,15009,Maui,,1659.44970703125,9,4.546437740325928,57.362979888916016,7.863546848297119,135,230,19.88109588623047,36.32560729980469
2077,ssp370,15009,Maui,,2981.250732421875,37,8.167810440063477,69.98357391357422,13.482483863830566,112,253,40.81473159790039,61.32704544067383
2078,ssp370,15009,Maui,,2997.959716796875,41,8.21358871459961,76.29431915283203,13.510930061340332,149,216,36.06096649169922,63.15196228027344
2079,ssp370,15009,Maui,,1757.99462890625,18,4.816423416137695,101.06147766113281,11.45882797241211,166,199,24.171680450439453,57.56928634643555
2080,ssp370,15009,Maui,,1866.4735107421875,20,5.113626003265381,78.06951141357422,11.137052536010742,144,221,28.283037185668945,51.526031494140625
2081,ssp370,15009,Maui,,1995.650390625,17,5.467535495758057,57.940040588378906,8.932093620300293,140,225,24.85088348388672,35.620361328125
2082,ssp370,15009,Maui,,4911.271484375,76,13.455538749694824,99.12813568115234,17.62845230102539,73,292,49.53489303588867,66.69182586669922
2083,ssp370,15009,Maui,,3784.16064453125,42,10.367563247680664,128.5307159423828,15.965027809143066,103,262,39.55675506591797,77.74744415283203
2084,ssp370,15009,Maui,,1325.618896484375,3,3.6318325996398926,32.455177307128906,5.635123252868652,111,254,16.962081909179688,22.66779899597168
2085,ssp370,15009,Maui,,1330.115234375,9,3.644151210784912,73.23258209228516,7.929276943206787,188,177,19.514650344848633,31.361677169799805
2086,ssp370,15009,Maui,,2328.999267578125,23,6.380819797515869,74.8563003540039,10.718619346618652,114,251,27.88034439086914,51.032814025878906
2087,ssp370,15009,Maui,,3994.840087890625,58,10.944766998291016,67.88429260253906,15.460587501525879,85,280,44.31401443481445,64.38626861572266
2088,ssp370,15009,Maui,,1733.8990478515625,13,4.750408172607422,51.768131256103516,8.010336875915527,137,228,23.369657516479492,34.186519622802734
2089,ssp370,15009,Maui,,1811.7764892578125,15,4.963771343231201,65.51454162597656,9.844717025756836,155,210,24.28093147277832,51.05379867553711
2090,ssp370,15009,Maui,,3540.6748046875,44,9.700478553771973,157.44674682617188,18.66169548034668,105,260,42.339900970458984,84.91985321044922
2091,ssp370,15009,Maui,,5488.740234375,88,15.037644386291504,129.52577209472656,18.56048583984375,65,300,49.81378936767578,80.00563049316406
2092,ssp370,15009,Maui,,2284.54248046875,25,6.2590203285217285,48.03773880004883,9.521754264831543,105,260,29.34490966796875,41.475433349609375
2093,ssp370,15009,Maui,,1575.568603515625,14,4.31662654876709,47.52899932861328,8.060881614685059,127,238,20.334110260009766,40.07881546020508
2094,ssp370,15009,Maui,,2325.22265625,25,6.3704729080200195,131.3899383544922,15.06450366973877,173,192,37.12107467651367,71.90755462646484
2095,ssp370,15009,Maui,,5175.05322265625,77,14.178228378295898,138.56478881835938,20.738033294677734,86,279,57.13032913208008,83.9626693725586
2096,ssp370,15009,Maui,,2354.81298828125,31,6.451542377471924,126.49150848388672,13.880587577819824,145,220,32.120723724365234,58.8946418762207
2097,ssp370,15009,Maui,,1419.9874267578125,12,3.890376567840576,44.06815719604492,7.4397969245910645,157,208,20.697547912597656,34.145973205566406
2098,ssp370,15009,Maui,,1736.609619140625,21,4.757834434509277,98.4532699584961,10.457186698913574,190,175,26.76049041748047,45.83308410644531
2099,ssp370,15009,Maui,,3453.22412109375,49,9.460887908935547,97.41661834716797,14.722258567810059,111,254,39.3707160949707,62.86878967285156
2100,ssp370,15009,Maui,,1500.6552734375,8,4.111384391784668,35.25348663330078,5.9953718185424805,89,276,16.73116111755371,28.161130905151367
2015,ssp370,15001,Hawaii,,2403.64599609375,32,6.585331439971924,82.81195068359375,12.592491149902344,135,230,32.7062873840332,59.6643180847168
2016,ssp370,15001,Hawaii,,1997.132080078125,19,5.47159481048584,117.99483489990234,11.553736686706543,136,229,25.39837074279785,52.65165710449219
2017,ssp370,15001,Hawaii,,2433.64990234375,30,6.667533874511719,95.1352310180664,12.208889961242676,142,223,29.83350372314453,59.187744140625
2018,ssp370,15001,Hawaii,,1951.71044921875,18,5.347151756286621,92.71427917480469,11.523226737976074,132,233,24.909385681152344,64.05094146728516
2019,ssp370,15001,Hawaii,,993.1813354492188,9,2.7210447788238525,55.997615814208984,6.969738006591797,179,186,14.725767135620117,36.765071868896484
2020,ssp370,15001,Hawaii,,2639.212890625,31,7.230720043182373,77.01322937011719,11.257773399353027,85,280,29.461816787719727,45.26752853393555
2021,ssp370,15001,Hawaii,,3122.497802734375,38,8.554788589477539,69.92707824707031,12.501166343688965,84,281,36.18727493286133,60.31238555908203
2022,ssp370,15001,Hawaii,,1918.0926513671875,15,5.2550482749938965,69.92982482910156,9.353580474853516,94,271,23.025493621826172,41.676021575927734
2023,ssp370,15001,Hawaii,,966.024658203125,7,2.6466429233551025,79.15814208984375,7.688169956207275,174,191,13.365400314331055,41.79201889038086
2024,ssp370,15001,Hawaii,,1432.622314453125,12,3.924992561340332,77.26422119140625,8.729522705078125,128,237,18.156328201293945,47.68095397949219
2025,ssp370,15001,Hawaii,,2219.812255859375,22,6.081677436828613,82.30103302001953,11.292877197265625,108,257,26.860904693603516,55.99934387207031
2026,ssp370,15001,Hawaii,,909.3958740234375,5,2.4914956092834473,46.95584487915039,5.954185962677002,196,169,14.930500030517578,30.020112991333008
2027,ssp370,15001,Hawaii,,1370.846923828125,12,3.7557449340820312,58.73446273803711,7.649235248565674,182,183,20.90821647644043,31.063344955444336
2028,ssp370,15001,Hawaii,,1229.572998046875,11,3.3686931133270264,80.15836334228516,8.347162246704102,138,227,15.353362083435059,44.8563232421875
2029,ssp370,15001,Hawaii,,1724.6866455078125,20,4.725168704986572,65.72857666015625,9.594999313354492,138,227,28.74362564086914,41.99451446533203
2030,ssp370,15001,Hawaii,,1432.4461669921875,19,3.9245100021362305,58.23774337768555,8.9993314743042,163,202,26.327682495117188,41.177032470703125
2031,ssp370,15001,Hawaii,,1676.254150390625,16,4.592477321624756,52.285343170166016,9.007437705993652,148,217,23.567399978637695,46.06000900268555
2032,ssp370,15001,Hawaii,,2318.984130859375,26,6.353381156921387,110.89386749267578,12.224145889282227,144,221,28.185665130615234,58.97374725341797
2033,ssp370,15001,Hawaii,,1798.6966552734375,20,4.92793607711792,103.76611328125,11.689972877502441,147,218,27.231243133544922,57.441062927246094
2034,ssp370,15001,Hawaii,,1218.9053955078125,10,3.3394668102264404,63.65888214111328,7.53831672668457,163,202,17.41701316833496,31.94931411743164
2035,ssp370,15001,Hawaii,,1171.574462890625,12,3.2097930908203125,55.99951171875,7.257941246032715,176,189,17.175647735595703,35.34648513793945
2036,ssp370,15001,Hawaii,,2660.72705078125,30,7.289663314819336,74.2007827758789,11.936948776245117,97,268,34.766483306884766,53.24372863769531
2037,ssp370,15001,Hawaii,,2125.72021484375,25,5.8238911628723145,86.23709869384766,12.14827823638916,135,230,28.989171981811523,58.93121337890625
2038,ssp370,15001,Hawaii,,2016.45654296875,25,5.524538516998291,87.65200805664062,11.67740249633789,157,208,31.69390296936035,53.97010803222656
2039,ssp370,15001,Hawaii,,1153.249755859375,9,3.15958833694458,90.85456848144531,8.443587303161621,198,167,17.4410400390625,35.435340881347656
2040,ssp370,15001,Hawaii,,1228.285400390625,10,3.3651654720306396,45.381595611572266,6.663081645965576,166,199,18.46508026123047,29.41861915588379
2041,ssp370,15001,Hawaii,,2609.135498046875,34,7.148316383361816,55.60710144042969,11.337711334228516,125,240,32.82939910888672,47.75703811645508
2042,ssp370,15001,Hawaii,,1735.2529296875,18,4.754117488861084,44.528663635253906,8.221024513244629,144,221,25.25168800354004,35.85503005981445
2043,ssp370,15001,Hawaii,,1258.69091796875,8,3.4484682083129883,34.43513870239258,6.149475574493408,118,247,17.012304306030273,28.57192039489746
2044,ssp370,15001,Hawaii,,2085.812744140625,26,5.714555263519287,108.6899185180664,13.32324504852295,146,219,31.805126190185547,57.59526062011719
2045,ssp370,15001,Hawaii,,2057.474609375,26,5.636916637420654,83.93513488769531,12.05042839050293,144,221,32.47708511352539,56.3336181640625
2046,ssp370,15001,Hawaii,,2720.69873046875,32,7.4539690017700195,120.17166900634766,14.292909622192383,124,241,39.12679672241211,55.876976013183594
2047,ssp370,15001,Hawaii,,1193.81298828125,7,3.2707204818725586,50.308563232421875,6.798554420471191,156,209,16.69302749633789,33.17375183105469
2048,ssp370,15001,Hawaii,,4095.74560546875,57,11.221220970153809,88.2504653930664,16.62607765197754,90,275,47.387874603271484,66.80266571044922
2049,ssp370,15001,Hawaii,,2075.962890625,21,5.687569618225098,98.57379913330078,11.709506034851074,130,235,26.042436599731445,48.286476135253906
2050,ssp370,15001,Hawaii,,1525.629150390625,14,4.179805755615234,55.54710006713867,7.892383098602295,111,254,21.97273826599121,36.965126037597656
2051,ssp370,15001,Hawaii,,3582.535888671875,44,9.815166473388672,119.94830322265625,14.77865219116211,56,309,37.79099655151367,66.8964614868164
2052,ssp370,15001,Hawaii,,3225.73486328125,42,8.837629318237305,74.31700897216797,14.609527587890625,102,263,39.72096252441406,64.03376770019531
2053,ssp370,15001,Hawaii,,4953.62548828125,66,13.571577072143555,190.98617553710938,20.901721954345703,85,280,53.73480987548828,76.717041015625
2054,ssp370,15001,Hawaii,,1545.6376953125,17,4.234623908996582,48.104766845703125,8.092724800109863,148,217,21.1429443359375,36.89506149291992
2055,ssp370,15001,Hawaii,,4355.07373046875,73,11.931709289550781,69.6914291381836,15.689864158630371,66,299,44.09452819824219,58.98090362548828
2056,ssp370,15001,Hawaii,,1686.614013671875,13,4.6208600997924805,65.89102172851562,8.996910095214844,146,219,23.27781867980957,44.46428680419922
2057,ssp370,15001,Hawaii,,1592.32373046875,11,4.362530708312988,43.397159576416016,7.6746602058410645,108,257,22.942556381225586,36.566287994384766
2058,ssp370,15001,Hawaii,,1020.617919921875,7,2.796213388442993,43.396453857421875,5.8845295906066895,171,194,14.24251937866211,32.8380012512207
2059,ssp370,15001,Hawaii,,1310.3082275390625,12,3.5898854732513428,53.32685470581055,7.600849151611328,155,210,19.036373138427734,37.83916091918945
2060,ssp370,15001,Hawaii,,2627.2265625,35,7.19788122177124,79.59686279296875,12.389275550842285,122,243,32.63428497314453,54.38136672973633
2061,ssp370,15001,Hawaii,,4011.41748046875,54,10.990184783935547,71.75239562988281,15.660374641418457,68,297,47.951820373535156,62.11135482788086
2062,ssp370,15001,Hawaii,,1011.721435546875,7,2.7718396186828613,81.34724426269531,7.370150089263916,173,192,12.798504829406738,34.515655517578125
2063,ssp370,15001,Hawaii,,2764.548828125,32,7.574106216430664,149.88157653808594,15.0403470993042,118,247,38.80813980102539,66.5803451538086
2064,ssp370,15001,Hawaii,,2614.22265625,32,7.1622538566589355,69.04634857177734,12.642496109008789,117,248,33.396488189697266,66.83573913574219
2065,ssp370,15001,Hawaii,,1928.32275390625,22,5.28307580947876,70.89453887939453,11.152621269226074,143,222,27.72135353088379,53.402225494384766
2066,ssp370,15001,Hawaii,,1113.4718017578125,9,3.050607681274414,47.286895751953125,6.970009803771973,149,216,18.596500396728516,32.56019592285156
2067,ssp370,15001,Hawaii,,1815.2017822265625,22,4.973155498504639,76.10765838623047,10.925704002380371,164,201,29.555593490600586,47.97819900512695
2068,ssp370,15001,Hawaii,,3242.50439453125,42,8.883573532104492,91.1800765991211,14.388625144958496,102,263,34.57417678833008,66.00228118896484
2069,ssp370,15001,Hawaii,,2698.828125,31,7.394049644470215,56.99325180053711,10.815995216369629,97,268,29.75979232788086,46.84310531616211
2070,ssp370,15001,Hawaii,,1865.3505859375,22,5.110549449920654,66.64794921875,10.588319778442383,153,212,28.72186279296875,56.715087890625
2071,ssp370,15001,Hawaii,,4118.693359375,52,11.284090995788574,156.4211883544922,19.02422523498535,77,288,50.43673324584961,90.10445404052734
2072,ssp370,15001,Hawaii,,1533.0118408203125,15,4.2000322341918945,60.18582534790039,8.528051376342773,162,203,23.837154388427734,35.86177062988281
2073,ssp370,15001,Hawaii,,2957.668701171875,39,8.103201866149902,164.61785888671875,15.509236335754395,108,257,35.013648986816406,63.67058181762695
2074,ssp370,15001,Hawaii,,3736.22900390625,49,10.236244201660156,98.15886688232422,15.184478759765625,71,294,42.63381576538086,64.27906036376953
2075,ssp370,15001,Hawaii,,2668.205078125,29,7.310151100158691,68.37224578857422,11.546073913574219,86,279,31.99604606628418,55.55940628051758
2076,ssp370,15001,Hawaii,,1474.10986328125,10,4.038657188415527,43.46745300292969,7.314544677734375,139,226,20.155229568481445,34.41618347167969
2077,ssp370,15001,Hawaii,,2777.934814453125,36,7.610780239105225,85.51696014404297,13.491433143615723,106,259,38.1129264831543,56.93940353393555
2078,ssp370,15001,Hawaii,,3003.26513671875,42,8.228123664855957,66.95846557617188,12.98749828338623,133,232,36.77989959716797,53.56222915649414
2079,ssp370,15001,Hawaii,,1822.191162109375,21,4.99230432510376,106.06465911865234,12.463582038879395,159,206,28.211271286010742,62.463626861572266
2080,ssp370,15001,Hawaii,,2323.996337890625,28,6.36711311340332,88.16007995605469,13.761885643005371,152,213,35.874473571777344,67.811279296875
2081,ssp370,15001,Hawaii,,2233.41015625,23,6.118931770324707,49.524227142333984,10.57156753540039,135,230,29.21769142150879,44.78737258911133
2082,ssp370,15001,Hawaii,,5860.60009765625,81,16.056438446044922,109.45284271240234,20.282081604003906,55,310,58.4927978515625,76.93634796142578
2083,ssp370,15001,Hawaii,,4181.2353515625,55,11.455439567565918,131.84658813476562,17.125797271728516,93,272,43.20169448852539,80.47772216796875
2084,ssp370,15001,Hawaii,,1193.391357421875,4,3.2695653438568115,34.78215026855469,5.457545757293701,101,264,15.095308303833008,24.807315826416016
2085,ssp370,15001,Hawaii,,1143.82275390625,10,3.133760929107666,63.548831939697266,7.428009033203125,185,180,16.84266471862793,36.013790130615234
2086,ssp370,15001,Hawaii,,2449.41650390625,19,6.710730075836182,85.8449478149414,11.645224571228027,97,268,27.90298080444336,54.40871810913086
2087,ssp370,15001,Hawaii,,4706.39453125,76,12.894231796264648,68.42507934570312,17.25481414794922,69,296,52.667022705078125,65.01803588867188
2088,ssp370,15001,Hawaii,,1989.271484375,15,5.450058937072754,55.925662994384766,8.771257400512695,103,262,23.65941619873047,41.030235290527344
2089,ssp370,15001,Hawaii,,1598.378173828125,14,4.3791184425354,58.096038818359375,8.669539451599121,159,206,21.846935272216797,41.45270538330078
2090,ssp370,15001,Hawaii,,3760.964111328125,46,10.304011344909668,174.42465209960938,19.119983673095703,83,282,42.799774169921875,88.72392272949219
2091,ssp370,15001,Hawaii,,6052.7060546875,85,16.58275604248047,143.5125274658203,20.1516170501709,48,317,56.936546325683594,87.58889770507812
2092,ssp370,15001,Hawaii,,2448.47265625,26,6.708144187927246,61.41954040527344,10.992288589477539,113,252,29.784099578857422,51.4745979309082
2093,ssp370,15001,Hawaii,,1248.2333984375,13,3.4198174476623535,45.740577697753906,7.582629203796387,155,210,21.934232711791992,36.95661544799805
2094,ssp370,15001,Hawaii,,2422.88623046875,28,6.638044357299805,141.63279724121094,15.752363204956055,174,191,36.35433578491211,76.92308807373047
2095,ssp370,15001,Hawaii,,5341.3427734375,72,14.63381576538086,140.92710876464844,21.83316421508789,75,290,59.9289665222168,93.60063171386719
2096,ssp370,15001,Hawaii,,3055.129638671875,38,8.370218276977539,168.14039611816406,18.235517501831055,126,239,41.72688674926758,84.42581176757812
2097,ssp370,15001,Hawaii,,1448.818603515625,12,3.9693660736083984,61.361839294433594,8.219637870788574,173,192,19.727317810058594,40.57594680786133
2098,ssp370,15001,Hawaii,,1948.636474609375,24,5.3387298583984375,91.45709991455078,11.522299766540527,168,197,29.582218170166016,51.4838981628418
2099,ssp370,15001,Hawaii,,4547.14990234375,70,12.457944869995117,103.46892547607422,17.629432678222656,86,279,51.97679901123047,67.38632202148438
2100,ssp370,15001,Hawaii,,1403.50048828125,8,3.8452067375183105,50.598697662353516,7.036517143249512,113,252,17.92281150817871,31.978788375854492
