year,scenario,county_id,county_name,state,total_annual_precip_mm,days_above_threshold,mean_daily_precip_mm,max_daily_precip_mm,precip_std_mm,dry_days,wet_days,precip_percentile_95,precip_percentile_99
2036,ssp370,69120,Tinian,,5493.46435546875,73,15.05058765411377,201.12762451171875,18.742355346679688,67,298,41.609500885009766,62.98762512207031
2037,ssp370,69120,Tinian,,3698.86474609375,35,10.133875846862793,79.5428695678711,13.058255195617676,78,287,36.53446578979492,65.24154663085938
2038,ssp370,69120,Tinian,,2606.9931640625,28,7.142446994781494,85.2975845336914,12.206192016601562,121,244,32.78374481201172,54.76218032836914
2039,ssp370,69120,Tinian,,4012.16650390625,41,10.992237091064453,59.87649917602539,12.056800842285156,65,300,35.48225402832031,50.56529235839844
2040,ssp370,69120,Tinian,,2873.98681640625,26,7.873936653137207,78.23468780517578,12.849870681762695,94,271,35.15825271606445,65.10926055908203
2041,ssp370,69120,Tinian,,5376.462890625,77,14.730035781860352,98.49972534179688,15.550834655761719,61,304,46.094364166259766,61.73338317871094
2042,ssp370,69120,Tinian,,3266.40478515625,42,8.949053764343262,79.20012664794922,12.997068405151367,115,250,37.5677604675293,57.28284454345703
2043,ssp370,69120,Tinian,,3254.2734375,42,8.915817260742188,87.56690216064453,13.451478958129883,86,279,39.0648307800293,57.530731201171875
2044,ssp370,69120,Tinian,,5524.03271484375,77,15.134336471557617,82.86395263671875,14.625904083251953,58,307,42.73994445800781,65.58556365966797
2045,ssp370,69120,Tinian,,4320.3076171875,53,11.836459159851074,73.1015853881836,13.712646484375,98,267,37.285099029541016,59.334800720214844
2046,ssp370,69120,Tinian,,5297.2705078125,75,14.513070106506348,99.52423095703125,16.316843032836914,76,289,44.78839874267578,70.94474792480469
2047,ssp370,69120,Tinian,,2281.47216796875,21,6.250608444213867,92.98406982421875,10.056382179260254,115,250,27.36187171936035,35.61655807495117
2048,ssp370,69120,Tinian,,4050.36865234375,56,11.09689998626709,78.45989990234375,13.360662460327148,85,280,37.04856491088867,55.556880950927734
2049,ssp370,69120,Tinian,,2412.4052734375,20,6.609329700469971,96.3591079711914,11.409505844116211,120,245,25.553781509399414,59.155975341796875
2050,ssp370,69120,Tinian,,1722.178466796875,12,4.718297004699707,56.30380630493164,8.021486282348633,148,217,22.489763259887695,36.88475036621094
2051,ssp370,69120,Tinian,,6822.8203125,99,18.692657470703125,112.353271484375,16.87178611755371,33,332,50.53871154785156,73.6616439819336
2052,ssp370,69120,Tinian,,6990.9638671875,104,19.1533260345459,138.04672241210938,17.465892791748047,45,320,49.556304931640625,74.68865966796875
2053,ssp370,69120,Tinian,,4137.0439453125,52,11.334366798400879,90.75312042236328,12.96588134765625,79,286,35.332611083984375,50.462135314941406
2054,ssp370,69120,Tinian,,2859.5498046875,37,7.834383010864258,53.84096908569336,11.367219924926758,126,239,30.38987922668457,46.811527252197266
2055,ssp370,69120,Tinian,,4995.7509765625,68,13.686988830566406,129.34169006347656,16.284164428710938,79,286,40.986968994140625,70.6136703491211
2056,ssp370,69120,Tinian,,3246.328857421875,40,8.894051551818848,97.92681884765625,13.218714714050293,96,269,34.7264289855957,52.744232177734375
2057,ssp370,69120,Tinian,,5080.32958984375,66,13.91871166229248,86.00413513183594,14.779990196228027,74,291,43.83642578125,65.56759643554688
2058,ssp370,69120,Tinian,,2444.482177734375,27,6.697211265563965,42.15019607543945,9.1773681640625,104,261,26.790279388427734,35.8475341796875
2059,ssp370,69120,Tinian,,4722.36279296875,68,12.937980651855469,69.4167251586914,13.315275192260742,65,300,37.2513313293457,55.80378341674805
2060,ssp370,69120,Tinian,,4836.3515625,64,13.25027847290039,81.76087188720703,13.849669456481934,64,301,37.35845184326172,56.266239166259766
2061,ssp370,69120,Tinian,,4300.82470703125,47,11.7830810546875,108.17304992675781,15.281351089477539,68,297,39.85004425048828,70.8388442993164
2062,ssp370,69120,Tinian,,2018.9302978515625,21,5.531315803527832,75.19380187988281,10.323469161987305,128,237,27.80895233154297,46.17744827270508
2063,ssp370,69120,Tinian,,4889.08740234375,59,13.394760131835938,73.23560333251953,13.478269577026367,60,305,39.1111946105957,58.99040603637695
2064,ssp370,69120,Tinian,,6239.078125,97,17.093364715576172,121.67408752441406,17.186979293823242,40,325,47.26557159423828,78.80973815917969
2065,ssp370,69120,Tinian,,2847.4619140625,27,7.801265716552734,46.763973236083984,9.912755966186523,94,271,29.402873992919922,40.290340423583984
2066,ssp370,69120,Tinian,,1723.191650390625,12,4.721073150634766,75.29125213623047,8.160025596618652,127,238,20.317296981811523,35.93209457397461
2067,ssp370,69120,Tinian,,3177.570068359375,32,8.705671310424805,123.24723052978516,13.647863388061523,104,261,31.98012351989746,57.04020690917969
2068,ssp370,69120,Tinian,,7193.919921875,113,19.709369659423828,87.94239807128906,15.98114013671875,27,338,49.329864501953125,66.82848358154297
2069,ssp370,69120,Tinian,,4401.96435546875,60,12.060175895690918,90.21043395996094,16.70500373840332,87,278,48.52280044555664,77.18655395507812
2070,ssp370,69120,Tinian,,3707.60107421875,42,10.157811164855957,81.29570007324219,12.492480278015137,84,281,32.57268524169922,62.10914611816406
2071,ssp370,69120,Tinian,,6080.02392578125,93,16.65760040283203,86.34132385253906,17.344945907592773,42,323,54.193485260009766,71.96996307373047
2072,ssp370,69120,Tinian,,2299.7197265625,23,6.300601959228516,75.40502166748047,11.159640312194824,116,249,28.685876846313477,52.08373260498047
2073,ssp370,69120,Tinian,,4158.70166015625,51,11.39370346069336,95.75028991699219,13.28778076171875,87,278,33.48980712890625,50.14738845825195
2074,ssp370,69120,Tinian,,5162.654296875,65,14.144258499145508,105.2525634765625,14.288586616516113,45,320,38.133819580078125,62.903507232666016
2075,ssp370,69120,Tinian,,4943.13916015625,66,13.5428466796875,143.0367431640625,16.64162826538086,65,300,44.09989547729492,62.92625045776367
2076,ssp370,69120,Tinian,,1980.4661865234375,16,5.425934791564941,39.23164367675781,7.934016227722168,109,256,23.860795974731445,32.54608154296875
2077,ssp370,69120,Tinian,,5226.3173828125,71,14.31867790222168,108.9764633178711,13.023233413696289,53,312,34.87466812133789,48.42036437988281
2078,ssp370,69120,Tinian,,6392.8203125,79,17.514575958251953,133.82456970214844,18.096778869628906,41,324,53.47979736328125,75.03343200683594
2079,ssp370,69120,Tinian,,4800.0,64,13.15068531036377,109.80684661865234,16.220857620239258,73,292,46.90605545043945,68.87396240234375
2080,ssp370,69120,Tinian,,2284.644775390625,21,6.259300708770752,85.71442413330078,11.347402572631836,80,285,28.568885803222656,55.90160369873047
2081,ssp370,69120,Tinian,,3649.9619140625,37,9.999896049499512,167.026123046875,15.804451942443848,119,246,34.675628662109375,66.64142608642578
2082,ssp370,69120,Tinian,,5865.8935546875,83,16.070941925048828,106.42888641357422,19.648738861083984,66,299,54.40336990356445,87.63987731933594
2083,ssp370,69120,Tinian,,3259.592041015625,31,8.930389404296875,101.0036392211914,14.046143531799316,106,259,33.75206756591797,71.95283508300781
2084,ssp370,69120,Tinian,,2286.94873046875,17,6.265613079071045,113.34614562988281,9.986479759216309,88,277,24.090452194213867,34.0763053894043
2085,ssp370,69120,Tinian,,3076.20458984375,22,8.427957534790039,40.99848175048828,8.666626930236816,70,295,25.802772521972656,31.515783309936523
2086,ssp370,69120,Tinian,,5943.8212890625,81,16.284440994262695,83.56707763671875,15.630585670471191,38,327,47.03926467895508,72.48592376708984
2087,ssp370,69120,Tinian,,6237.67138671875,97,17.089509963989258,81.75418090820312,17.753446578979492,59,306,52.9813232421875,69.80319213867188
2088,ssp370,69120,Tinian,,4475.7060546875,61,12.262207984924316,114.6112060546875,16.939823150634766,79,286,45.56150436401367,82.0423583984375
2089,ssp370,69120,Tinian,,2607.654052734375,22,7.144257545471191,53.05094528198242,9.28121566772461,96,269,26.503808975219727,34.33340835571289
2090,ssp370,69120,Tinian,,7117.53515625,112,19.50009536743164,104.33303833007812,16.32691192626953,28,337,51.05949783325195,74.44772338867188
2091,ssp370,69120,Tinian,,4149.478515625,47,11.368433952331543,120.6421127319336,14.913233757019043,87,278,39.101707458496094,61.55291748046875
2092,ssp370,69120,Tinian,,2426.81689453125,30,6.648813247680664,82.47139739990234,11.034191131591797,118,247,29.269939422607422,44.99320983886719
2093,ssp370,69120,Tinian,,1357.5159912109375,7,3.719221830368042,47.009742736816406,6.750793933868408,155,210,17.399389266967773,31.567075729370117
2094,ssp370,69120,Tinian,,4005.86669921875,37,10.974977493286133,64.24849700927734,11.096158027648926,53,312,30.90233612060547,49.28237533569336
2095,ssp370,69120,Tinian,,6704.60400390625,85,18.368778228759766,191.69656372070312,20.346172332763672,35,330,52.844139099121094,94.3412857055664
2096,ssp370,69120,Tinian,,4912.32568359375,71,13.458426475524902,112.29322814941406,17.78228759765625,83,282,46.25526428222656,80.85245513916016
2097,ssp370,69120,Tinian,,2692.812744140625,31,7.377569198608398,98.34051513671875,12.857789993286133,133,232,29.7581787109375,54.8026237487793
2098,ssp370,69120,Tinian,,3500.576904296875,44,9.590621948242188,101.43296813964844,13.695566177368164,91,274,34.71895980834961,56.7561149597168
2099,ssp370,69120,Tinian,,6317.7314453125,86,17.308853149414062,121.89732360839844,20.880718231201172,64,301,61.55768966674805,86.53138732910156
2100,ssp370,69120,Tinian,,2148.395263671875,20,5.886014461517334,72.5521011352539,11.067873001098633,93,272,32.53152847290039,55.156097412109375
2015,ssp370,69085,Northern Islands,,2230.869384765625,3,6.111970901489258,48.239131927490234,6.40659236907959,31,334,16.584978103637695,23.471370697021484
2016,ssp370,69085,Northern Islands,,1585.9215087890625,6,4.344990253448486,32.59589767456055,6.464260578155518,118,247,18.073291778564453,29.054458618164062
2017,ssp370,69085,Northern Islands,,988.6616821289062,4,2.7086620330810547,31.3889102935791,5.1468186378479,123,242,12.390226364135742,25.509679794311523
2018,ssp370,69085,Northern Islands,,1380.77490234375,2,3.782944917678833,37.61940383911133,4.765706539154053,64,301,12.153271675109863,23.123069763183594
2019,ssp370,69085,Northern Islands,,666.9617309570312,0,1.8272924423217773,15.236241340637207,2.9320685863494873,118,247,8.613996505737305,13.638360977172852
2020,ssp370,69085,Northern Islands,,1610.248779296875,3,4.411640644073486,38.91386413574219,5.535948276519775,59,306,14.137205123901367,24.858905792236328
2021,ssp370,69085,Northern Islands,,1832.624755859375,4,5.020889759063721,32.702392578125,6.295238018035889,67,298,19.39845848083496,25.629352569580078
2022,ssp370,69085,Northern Islands,,376.560302734375,0,1.0316721200942993,14.688850402832031,1.9939279556274414,166,199,4.598636627197266,9.568099021911621
2023,ssp370,69085,Northern Islands,,1506.569091796875,0,4.127586364746094,20.15326499938965,4.111220836639404,42,323,12.28060531616211,16.573867797851562
2024,ssp370,69085,Northern Islands,,1720.418701171875,4,4.713475704193115,44.7744026184082,5.826927185058594,41,324,15.628019332885742,26.472854614257812
2025,ssp370,69085,Northern Islands,,1053.169921875,0,2.885396957397461,15.245923042297363,3.313093662261963,53,312,9.794305801391602,13.107183456420898
2026,ssp370,69085,Northern Islands,,1340.466064453125,1,3.6725096702575684,27.7540283203125,4.748169898986816,74,291,14.26207160949707,19.69134521484375
2027,ssp370,69085,Northern Islands,,1263.57421875,2,3.4618470668792725,30.5042724609375,4.531050205230713,87,278,11.944157600402832,19.170732498168945
2028,ssp370,69085,Northern Islands,,781.8065185546875,3,2.1419355869293213,30.585838317871094,4.3022356033325195,103,262,9.707990646362305,23.907983779907227
2029,ssp370,69085,Northern Islands,,1249.064208984375,0,3.422093629837036,24.44661521911621,3.7317137718200684,40,325,11.548898696899414,16.680253982543945
2030,ssp370,69085,Northern Islands,,1502.96240234375,0,4.117705345153809,23.31371307373047,4.868610858917236,69,296,14.239956855773926,18.700382232666016
2031,ssp370,69085,Northern Islands,,1870.125244140625,3,5.123631000518799,26.61049461364746,5.404831886291504,60,305,14.239401817321777,23.882732391357422
2032,ssp370,69085,Northern Islands,,1189.234619140625,0,3.2581770420074463,18.123262405395508,3.8380725383758545,71,294,11.508249282836914,16.142127990722656
2033,ssp370,69085,Northern Islands,,1458.48974609375,0,3.9958622455596924,23.446134567260742,4.678545951843262,54,311,14.402795791625977,19.825429916381836
2034,ssp370,69085,Northern Islands,,1020.8015747070312,4,2.7967166900634766,49.83698654174805,5.867572784423828,92,273,15.405512809753418,24.34316062927246
2035,ssp370,69085,Northern Islands,,1057.22021484375,2,2.896493673324585,49.610782623291016,4.799291133880615,85,280,11.15334701538086,17.015731811523438
2036,ssp370,69085,Northern Islands,,1840.9970703125,4,5.043827533721924,37.28900146484375,5.616575717926025,59,306,14.86963939666748,25.8564395904541
2037,ssp370,69085,Northern Islands,,1229.6597900390625,3,3.3689308166503906,35.93546676635742,4.801833152770996,86,279,12.275592803955078,24.62380599975586
2038,ssp370,69085,Northern Islands,,977.8308715820312,1,2.6789886951446533,26.374479293823242,4.278980731964111,86,279,10.892359733581543,19.977996826171875
2039,ssp370,69085,Northern Islands,,1578.0302734375,1,4.323370456695557,28.55669593811035,4.571038246154785,55,310,13.105749130249023,19.210763931274414
2040,ssp370,69085,Northern Islands,,944.3453369140625,4,2.587247610092163,30.8542423248291,4.44122314453125,107,258,10.723530769348145,23.750267028808594
2041,ssp370,69085,Northern Islands,,1959.66748046875,5,5.368951797485352,38.3099479675293,5.8590779304504395,75,290,15.540095329284668,26.138057708740234
2042,ssp370,69085,Northern Islands,,1281.145263671875,6,3.5099871158599854,34.685298919677734,5.275516986846924,109,256,13.602283477783203,27.87244415283203
2043,ssp370,69085,Northern Islands,,1137.246337890625,3,3.115743398666382,47.68021011352539,5.252169609069824,113,252,12.687723159790039,20.945629119873047
2044,ssp370,69085,Northern Islands,,1703.77490234375,2,4.667876243591309,26.65519905090332,5.204923629760742,64,301,15.291848182678223,20.968463897705078
2045,ssp370,69085,Northern Islands,,1367.1728515625,3,3.7456791400909424,36.18894577026367,5.024012088775635,87,278,12.813324928283691,23.024967193603516
2046,ssp370,69085,Northern Islands,,1990.22216796875,4,5.452663421630859,34.27409744262695,6.152688980102539,63,302,17.923789978027344,25.35736083984375
2047,ssp370,69085,Northern Islands,,947.6922607421875,1,2.596417188644409,28.9537296295166,3.95829176902771,105,260,10.59487247467041,18.76023292541504
2048,ssp370,69085,Northern Islands,,1414.2421875,1,3.874636173248291,27.6727352142334,4.581770420074463,63,302,13.1572847366333,19.948110580444336
2049,ssp370,69085,Northern Islands,,906.2513427734375,5,2.4828803539276123,33.62611389160156,4.670956134796143,125,240,10.196904182434082,28.69988250732422
2050,ssp370,69085,Northern Islands,,567.4739990234375,0,1.5547232627868652,12.816500663757324,2.0993874073028564,100,265,5.489665508270264,9.997528076171875
2051,ssp370,69085,Northern Islands,,2310.720703125,3,6.330741882324219,34.72885513305664,5.770041465759277,29,336,16.6173038482666,24.644662857055664
2052,ssp370,69085,Northern Islands,,2216.312744140625,2,6.072089672088623,42.28374099731445,6.007646083831787,41,324,18.237646102905273,22.970197677612305
2053,ssp370,69085,Northern Islands,,1245.1710205078125,1,3.4114274978637695,37.02113723754883,4.6929521560668945,76,289,12.34571361541748,20.404014587402344
2054,ssp370,69085,Northern Islands,,1057.4293212890625,1,2.897066593170166,27.487707138061523,4.383192539215088,90,275,12.307466506958008,19.312564849853516
2055,ssp370,69085,Northern Islands,,1798.490966796875,3,4.927372455596924,39.27393341064453,5.724215984344482,69,296,15.753562927246094,24.527421951293945
2056,ssp370,69085,Northern Islands,,1045.2373046875,2,2.863663911819458,27.582992553710938,4.379333972930908,93,272,10.883817672729492,20.09950065612793
2057,ssp370,69085,Northern Islands,,1935.497802734375,5,5.302733898162842,33.28483963012695,5.872705936431885,52,313,16.006675720214844,27.19749641418457
2058,ssp370,69085,Northern Islands,,1080.8935546875,0,2.9613521099090576,19.360410690307617,3.6874685287475586,79,286,11.059024810791016,14.748520851135254
2059,ssp370,69085,Northern Islands,,1798.3948974609375,0,4.927109241485596,21.05931854248047,4.9309186935424805,63,302,13.778890609741211,19.14470863342285
2060,ssp370,69085,Northern Islands,,1570.2764892578125,2,4.302127361297607,35.32893753051758,4.962409496307373,73,292,13.355772972106934,20.567394256591797
2061,ssp370,69085,Northern Islands,,1355.2630615234375,4,3.7130494117736816,40.522491455078125,5.533300876617432,79,286,13.232943534851074,25.165369033813477
2062,ssp370,69085,Northern Islands,,852.9908447265625,1,2.336961269378662,25.87495994567871,3.976881742477417,117,248,11.107187271118164,16.601442337036133
2063,ssp370,69085,Northern Islands,,1851.6619873046875,8,5.073046684265137,42.992549896240234,5.948484420776367,45,320,13.971607208251953,30.969532012939453
2064,ssp370,69085,Northern Islands,,2485.199951171875,16,6.808766841888428,36.9159049987793,7.5557708740234375,22,343,23.816251754760742,32.000946044921875
2065,ssp370,69085,Northern Islands,,859.7255859375,0,2.355412483215332,16.10433006286621,2.8528592586517334,93,272,8.007573127746582,11.710919380187988
2066,ssp370,69085,Northern Islands,,861.498291015625,0,2.36026930809021,17.814241409301758,2.9327189922332764,73,292,8.155885696411133,13.174324989318848
2067,ssp370,69085,Northern Islands,,1229.455078125,1,3.3683700561523438,27.999826431274414,4.001608371734619,54,311,10.65477180480957,20.511005401611328
2068,ssp370,69085,Northern Islands,,2395.05078125,4,6.5617828369140625,34.08317565917969,6.165915012359619,40,325,18.763927459716797,25.371257781982422
2069,ssp370,69085,Northern Islands,,1448.1844482421875,2,3.9676287174224854,28.893152236938477,5.39926815032959,80,285,15.615768432617188,23.95349884033203
2070,ssp370,69085,Northern Islands,,1080.726806640625,0,2.960895299911499,24.943931579589844,3.7575573921203613,85,280,10.229795455932617,15.601020812988281
2071,ssp370,69085,Northern Islands,,2096.313232421875,9,5.743323802947998,35.32802200317383,6.892928600311279,63,302,20.696313858032227,30.0461483001709
2072,ssp370,69085,Northern Islands,,815.9716796875,2,2.235538959503174,26.96449089050293,3.7982754707336426,113,252,9.576611518859863,17.90904426574707
2073,ssp370,69085,Northern Islands,,1481.85302734375,1,4.059871196746826,27.383447647094727,4.809203624725342,73,292,13.286442756652832,20.21293830871582
2074,ssp370,69085,Northern Islands,,1867.434326171875,4,5.11625862121582,44.794525146484375,5.600711822509766,37,328,15.390932083129883,24.83767318725586
2075,ssp370,69085,Northern Islands,,1624.446533203125,3,4.450538635253906,32.26795196533203,5.448105335235596,79,286,16.458864212036133,22.368215560913086
2076,ssp370,69085,Northern Islands,,855.59765625,0,2.3441030979156494,18.385164260864258,3.158511161804199,103,262,9.08034896850586,12.455204010009766
2077,ssp370,69085,Northern Islands,,1749.167724609375,2,4.792240142822266,32.171966552734375,5.317710876464844,80,285,14.671689987182617,22.473886489868164
2078,ssp370,69085,Northern Islands,,2392.44775390625,18,6.554651260375977,52.559696197509766,8.38309097290039,48,317,24.554704666137695,39.32084655761719
2079,ssp370,69085,Northern Islands,,1497.991455078125,5,4.104086399078369,55.4236946105957,6.387918949127197,93,272,16.180089950561523,28.544235229492188
2080,ssp370,69085,Northern Islands,,756.8721313476562,3,2.073622226715088,34.73779296875,3.8041880130767822,91,274,7.715515613555908,23.171350479125977
2081,ssp370,69085,Northern Islands,,1187.43212890625,5,3.2532386779785156,44.242279052734375,5.595655918121338,99,266,13.027982711791992,30.80255126953125
2082,ssp370,69085,Northern Islands,,1777.957275390625,7,4.871115684509277,30.298696517944336,6.597430229187012,88,277,19.665922164916992,27.273773193359375
2083,ssp370,69085,Northern Islands,,1089.539306640625,3,2.985039234161377,29.22553062438965,4.787211894989014,90,275,13.292033195495605,20.440732955932617
2084,ssp370,69085,Northern Islands,,1023.17431640625,0,2.8032174110412598,24.89750862121582,3.8233354091644287,90,275,10.827625274658203,15.532088279724121
2085,ssp370,69085,Northern Islands,,1358.47802734375,0,3.7218575477600098,16.432954788208008,3.6008262634277344,47,318,10.469045639038086,13.992639541625977
2086,ssp370,69085,Northern Islands,,2392.573974609375,9,6.554996967315674,38.25850296020508,6.465517044067383,20,345,18.632307052612305,29.50399398803711
2087,ssp370,69085,Northern Islands,,2513.9833984375,13,6.887625694274902,44.12596130371094,7.817646026611328,50,315,22.5987491607666,35.04688262939453
2088,ssp370,69085,Northern Islands,,1369.000244140625,4,3.750685691833496,49.57904052734375,6.130217552185059,88,277,14.061124801635742,25.461986541748047
2089,ssp370,69085,Northern Islands,,1016.3194580078125,0,2.7844369411468506,21.7520809173584,3.732065439224243,90,275,10.257400512695312,17.15816307067871
2090,ssp370,69085,Northern Islands,,2632.87109375,6,7.213345527648926,35.28867721557617,6.464720249176025,31,334,20.75053596496582,26.63687515258789
2091,ssp370,69085,Northern Islands,,1534.18359375,5,4.203242778778076,37.73506546020508,5.830556392669678,93,272,16.17911720275879,26.960845947265625
2092,ssp370,69085,Northern Islands,,1098.2708740234375,0,3.0089612007141113,24.432065963745117,4.58598518371582,86,279,13.069520950317383,21.460647583007812
2093,ssp370,69085,Northern Islands,,508.93695068359375,0,1.3943477869033813,15.49341869354248,2.470982074737549,123,242,6.355766296386719,13.011611938476562
2094,ssp370,69085,Northern Islands,,1480.499755859375,3,4.056163787841797,35.113182067871094,5.088750839233398,72,293,13.778265953063965,24.633075714111328
2095,ssp370,69085,Northern Islands,,2055.462646484375,8,5.631404399871826,64.75570678710938,6.984481334686279,49,316,17.267723083496094,30.746286392211914
2096,ssp370,69085,Northern Islands,,1745.3875732421875,4,4.781883716583252,36.580013275146484,6.501990795135498,101,264,20.091915130615234,25.0363826751709
2097,ssp370,69085,Northern Islands,,791.7135009765625,0,2.1690781116485596,22.90500831604004,3.159203052520752,84,281,8.837182998657227,13.52580738067627
2098,ssp370,69085,Northern Islands,,1332.5079345703125,3,3.6507067680358887,40.80783462524414,5.158682346343994,83,282,14.503341674804688,20.564123153686523
2099,ssp370,69085,Northern Islands,,2198.166259765625,15,6.022373199462891,50.81776809692383,8.260237693786621,80,285,23.28028106689453,34.751983642578125
2100,ssp370,69085,Northern Islands,,811.0632934570312,4,2.2220911979675293,48.50419998168945,5.45536994934082,96,269,8.338053703308105,27.577110290527344
2015,ssp370,69110,Saipan,,7989.2119140625,143,21.88825225830078,129.84934997558594,22.735904693603516,61,304,61.55889129638672,95.82856750488281
2016,ssp370,69110,Saipan,,6739.984375,92,18.465709686279297,149.3377685546875,27.413898468017578,106,259,80.49861145019531,118.36276245117188
2017,ssp370,69110,Saipan,,4064.58203125,61,11.135841369628906,106.4493179321289,19.070396423339844,128,237,54.256980895996094,84.77029418945312
2018,ssp370,69110,Saipan,,7041.15087890625,104,19.29082489013672,118.5659408569336,21.384103775024414,58,307,61.612674713134766,102.9728012084961
2019,ssp370,69110,Saipan,,2940.904541015625,38,8.057272911071777,57.47018051147461,12.175098419189453,117,248,38.091087341308594,49.11589050292969
2020,ssp370,69110,Saipan,,7730.482421875,119,21.17940330505371,185.2835235595703,24.734460830688477,54,311,66.33808898925781,110.78099822998047
2021,ssp370,69110,Saipan,,9192.775390625,136,25.185686111450195,178.0258026123047,31.60792350769043,72,293,95.41294860839844,131.67210388183594
2022,ssp370,69110,Saipan,,1298.642578125,11,3.55792498588562,71.88793182373047,8.45197582244873,173,192,19.657745361328125,38.74883270263672
2023,ssp370,69110,Saipan,,4437.87646484375,60,12.158565521240234,82.30425262451172,14.544310569763184,96,269,43.302982330322266,56.078060150146484
2024,ssp370,69110,Saipan,,6448.03515625,111,17.665849685668945,118.29854583740234,21.669538497924805,94,271,59.813385009765625,86.29938507080078
2025,ssp370,69110,Saipan,,2516.08349609375,31,6.893379211425781,45.01468276977539,10.5637788772583,157,208,29.414566040039062,40.14814758300781
2026,ssp370,69110,Saipan,,4999.70703125,78,13.697827339172363,105.87640380859375,19.268842697143555,124,241,57.0963020324707,79.42247009277344
2027,ssp370,69110,Saipan,,5128.61181640625,68,14.05099105834961,134.04150390625,20.833709716796875,98,267,62.88454055786133,85.90991973876953
2028,ssp370,69110,Saipan,,3836.18359375,53,10.510091781616211,107.61031341552734,16.524206161499023,86,279,45.81675720214844,73.63756561279297
2029,ssp370,69110,Saipan,,4193.2255859375,55,11.488288879394531,117.02703857421875,16.649309158325195,89,276,47.70854187011719,78.45018005371094
2030,ssp370,69110,Saipan,,5693.3271484375,99,15.598156929016113,83.88887786865234,17.74662971496582,82,283,49.462188720703125,68.92376708984375
2031,ssp370,69110,Saipan,,7999.6630859375,131,21.916885375976562,143.55296325683594,22.85775375366211,53,312,67.32492065429688,89.06007385253906
2032,ssp370,69110,Saipan,,5283.6806640625,71,14.475837707519531,98.4533920288086,17.19365119934082,59,306,51.078346252441406,69.2431640625
2033,ssp370,69110,Saipan,,6129.21630859375,81,16.792373657226562,189.54327392578125,22.533855438232422,58,307,58.8253173828125,80.55180358886719
2034,ssp370,69110,Saipan,,3683.58447265625,40,10.092012405395508,114.71842193603516,20.032468795776367,119,246,49.50804138183594,109.43087768554688
2035,ssp370,69110,Saipan,,4200.92724609375,54,11.509389877319336,233.35137939453125,19.218183517456055,90,275,42.093238830566406,62.14712905883789
2036,ssp370,69110,Saipan,,8409.96875,136,23.0410099029541,304.0149841308594,28.575653076171875,66,299,61.4970817565918,99.91609191894531
2037,ssp370,69110,Saipan,,5623.9951171875,80,15.40820598602295,121.45477294921875,19.815635681152344,74,291,54.38142395019531,99.59678649902344
2038,ssp370,69110,Saipan,,3899.200439453125,50,10.682741165161133,124.06668090820312,18.289215087890625,117,248,49.0937614440918,83.23564147949219
2039,ssp370,69110,Saipan,,6094.54296875,103,16.697378158569336,89.4238510131836,18.253726959228516,64,301,54.290042877197266,77.63053894042969
2040,ssp370,69110,Saipan,,4273.41015625,48,11.70797348022461,115.22412872314453,19.039745330810547,91,274,50.90708541870117,95.74332427978516
2041,ssp370,69110,Saipan,,8183.06640625,136,22.41935920715332,154.81793212890625,23.986093521118164,56,309,69.80584716796875,98.27213287353516
2042,ssp370,69110,Saipan,,5019.80078125,70,13.75287914276123,115.2500228881836,19.893436431884766,111,254,56.79148483276367,88.55630493164062
2043,ssp370,69110,Saipan,,4863.37158203125,67,13.324305534362793,135.06434631347656,20.3615665435791,83,282,57.55339431762695,90.55122375488281
2044,ssp370,69110,Saipan,,8349.474609375,137,22.875272750854492,127.00167083740234,22.464250564575195,58,307,64.74049377441406,101.80571746826172
2045,ssp370,69110,Saipan,,6515.09326171875,110,17.849571228027344,112.4758071899414,20.973905563354492,95,270,56.822959899902344,91.43109893798828
2046,ssp370,69110,Saipan,,8083.669921875,133,22.14704132080078,152.5671844482422,24.6674861907959,74,291,68.3836441040039,109.02948760986328
2047,ssp370,69110,Saipan,,3436.274658203125,46,9.414450645446777,135.4000701904297,15.212635040283203,112,253,40.041988372802734,56.466949462890625
2048,ssp370,69110,Saipan,,6198.62158203125,107,16.982524871826172,124.1804428100586,20.46738624572754,82,283,58.02128601074219,83.68159484863281
2049,ssp370,69110,Saipan,,3672.005859375,42,10.060290336608887,141.1628875732422,17.314455032348633,112,253,40.21461868286133,93.02086639404297
2050,ssp370,69110,Saipan,,2470.79345703125,29,6.769297122955322,80.46268463134766,11.500927925109863,146,219,31.72351837158203,51.93704605102539
2051,ssp370,69110,Saipan,,10521.8798828125,174,28.827068328857422,165.19447326660156,25.987462997436523,32,333,79.4937973022461,112.0971450805664
2052,ssp370,69110,Saipan,,10752.99609375,181,29.460264205932617,208.2306671142578,26.828067779541016,45,320,77.00825500488281,112.9666748046875
2053,ssp370,69110,Saipan,,6271.2587890625,99,17.181529998779297,128.00616455078125,19.71519660949707,75,290,53.59360122680664,77.65142059326172
2054,ssp370,69110,Saipan,,4295.3037109375,73,11.767955780029297,81.50507354736328,17.004058837890625,125,240,45.0378532409668,68.78816986083984
2055,ssp370,69110,Saipan,,7556.9619140625,126,20.70400619506836,186.8204803466797,24.535850524902344,75,290,61.61231994628906,110.72284698486328
2056,ssp370,69110,Saipan,,4885.96484375,71,13.386204719543457,151.92724609375,20.046405792236328,92,273,50.90555953979492,81.57971954345703
