year,scenario,county_id,county_name,state,mean_annual_temp_c,min_temp_c,max_temp_c,temp_range_c,temp_std_c,days_below_freezing,days_above_30c,growing_degree_days,cooling_degree_days,heating_degree_days
2090,historical,15007,Kauai,,27.903644561767578,25.348318099975586,30.34552764892578,4.997209548950195,1.2126787900924683,0,9,6534.83056640625,3614.83056640625,0.0
2091,historical,15007,Kauai,,27.668428421020508,24.130903244018555,30.065996170043945,5.935092926025391,1.4541679620742798,0,2,6448.97705078125,3528.976806640625,0.0
2092,historical,15007,Kauai,,26.787885665893555,22.348825454711914,29.83767318725586,7.488847732543945,1.6941907405853271,0,0,6127.578125,3207.577880859375,0.0
2093,historical,15007,Kauai,,26.26433563232422,22.478445053100586,28.58733367919922,6.108888626098633,1.4645307064056396,0,0,5936.4814453125,3016.4814453125,0.0
2094,historical,15007,Kauai,,26.724882125854492,22.867387771606445,28.975629806518555,6.108242034912109,1.3735311031341553,0,0,6104.58203125,3184.58251953125,0.0
2095,historical,15007,Kauai,,27.284000396728516,24.234872817993164,29.67319107055664,5.438318252563477,1.346355676651001,0,0,6308.6591796875,3388.659423828125,0.0
2096,historical,15007,Kauai,,26.995847702026367,22.79966163635254,30.13806915283203,7.338407516479492,1.7058637142181396,0,3,6203.484375,3283.48388671875,0.0
2097,historical,15007,Kauai,,26.726428985595703,22.126529693603516,29.63113021850586,7.504600524902344,1.7352969646453857,0,0,6105.14697265625,3185.147216796875,0.0
2098,historical,15007,Kauai,,27.129661560058594,23.48611831665039,29.95413589477539,6.468017578125,1.6424362659454346,0,0,6252.326171875,3332.32666015625,0.0
2099,historical,15007,Kauai,,27.725696563720703,23.891530990600586,31.27751350402832,7.385982513427734,1.7951956987380981,0,36,6469.87890625,3549.87939453125,0.0
2100,historical,15007,Kauai,,26.718265533447266,23.597450256347656,29.50823211669922,5.9107818603515625,1.5713142156600952,0,0,6102.16650390625,3182.16650390625,0.0
2015,historical,15009,Maui,,23.92340087890625,19.731327056884766,26.348657608032227,6.617330551147461,1.225976586341858,0,0,5082.0419921875,2162.0419921875,0.0
2016,historical,15009,Maui,,23.8701229095459,19.449350357055664,26.353395462036133,6.904045104980469,1.306156873703003,0,0,5062.59375,2142.59375,0.0
2017,historical,15009,Maui,,23.946550369262695,19.506916046142578,26.332008361816406,6.825092315673828,1.6317927837371826,0,0,5090.490234375,2170.49072265625,0.0
2018,historical,15009,Maui,,24.02840805053711,20.182588577270508,26.60587501525879,6.423286437988281,1.1160330772399902,0,0,5120.3701171875,2200.36962890625,0.0
2019,historical,15009,Maui,,23.638795852661133,18.966175079345703,26.504976272583008,7.538801193237305,1.8670300245285034,0,0,4978.16064453125,2058.16064453125,0.0
2020,historical,15009,Maui,,24.343420028686523,21.006103515625,27.317792892456055,6.311689376831055,1.2602617740631104,0,0,5235.3486328125,2315.3486328125,0.0
2021,historical,15009,Maui,,24.228544235229492,19.305246353149414,26.450374603271484,7.14512825012207,1.3966395854949951,0,0,5193.4189453125,2273.419189453125,0.0
2022,historical,15009,Maui,,23.198434829711914,18.927331924438477,25.348018646240234,6.420686721801758,1.354060173034668,0,0,4817.4287109375,1897.4287109375,0.0
2023,historical,15009,Maui,,22.671634674072266,19.837200164794922,24.16736602783203,4.330165863037109,0.9882772564888,0,0,4625.146484375,1705.1463623046875,0.0
2024,historical,15009,Maui,,22.643884658813477,20.003103256225586,24.773096084594727,4.769992828369141,0.9956686496734619,0,0,4615.0185546875,1695.0181884765625,0.0
2025,historical,15009,Maui,,23.172626495361328,18.70366859436035,26.26028823852539,7.556619644165039,1.4794386625289917,0,0,4808.0087890625,1888.0086669921875,0.0
2026,historical,15009,Maui,,22.509654998779297,19.624174118041992,24.231237411499023,4.607063293457031,0.9231473207473755,0,0,4566.02392578125,1646.0240478515625,0.0
2027,historical,15009,Maui,,23.576332092285156,19.885990142822266,26.403532028198242,6.517541885375977,1.5829167366027832,0,0,4955.3603515625,2035.3609619140625,0.0
2028,historical,15009,Maui,,23.078630447387695,19.55381965637207,25.75118064880371,6.197360992431641,1.5118417739868164,0,0,4773.7001953125,1853.7003173828125,0.0
2029,historical,15009,Maui,,23.02891731262207,19.27411460876465,25.345882415771484,6.071767807006836,1.3116549253463745,0,0,4755.5537109375,1835.55419921875,0.0
2030,historical,15009,Maui,,23.133756637573242,20.188060760498047,24.857023239135742,4.668962478637695,0.8573474287986755,0,0,4793.8203125,1873.820556640625,0.0
2031,historical,15009,Maui,,23.683813095092773,19.99179458618164,26.146745681762695,6.154951095581055,1.5415648221969604,0,0,4994.59228515625,2074.59228515625,0.0
2032,historical,15009,Maui,,23.900564193725586,19.958370208740234,26.259864807128906,6.301494598388672,1.2537463903427124,0,0,5073.70556640625,2153.70556640625,0.0
2033,historical,15009,Maui,,23.87535285949707,20.804208755493164,26.75996208190918,5.955753326416016,1.4709211587905884,0,0,5064.50341796875,2144.50341796875,0.0
2034,historical,15009,Maui,,23.754350662231445,20.215002059936523,27.083850860595703,6.86884880065918,1.6111669540405273,0,0,5020.33740234375,2100.33740234375,0.0
2035,historical,15009,Maui,,23.60818099975586,20.218687057495117,25.2574462890625,5.038759231567383,1.0312836170196533,0,0,4966.986328125,2046.986328125,0.0
2036,historical,15009,Maui,,24.569477081298828,21.685033798217773,26.595783233642578,4.910749435424805,1.0940539836883545,0,0,5317.8603515625,2397.860107421875,0.0
2037,historical,15009,Maui,,23.694486618041992,19.9066104888916,25.765228271484375,5.858617782592773,1.2177300453186035,0,0,4998.4873046875,2078.4873046875,0.0
2038,historical,15009,Maui,,23.24736785888672,19.46517562866211,25.715431213378906,6.250255584716797,1.2226011753082275,0,0,4835.28857421875,1915.28857421875,0.0
2039,historical,15009,Maui,,22.66579818725586,18.660165786743164,24.95535659790039,6.295190811157227,1.1604571342468262,0,0,4623.0166015625,1703.016357421875,0.0
2040,historical,15009,Maui,,23.72943115234375,18.524843215942383,25.980281829833984,7.455438613891602,1.6378194093704224,0,0,5011.2431640625,2091.2431640625,0.0
2041,historical,15009,Maui,,24.923423767089844,21.571136474609375,27.845109939575195,6.27397346496582,1.4342174530029297,0,0,5447.0498046875,2527.0498046875,0.0
2042,historical,15009,Maui,,24.274089813232422,20.763444900512695,27.534208297729492,6.770763397216797,1.575675129890442,0,0,5210.04248046875,2290.04248046875,0.0
2043,historical,15009,Maui,,24.149694442749023,19.71258544921875,26.724550247192383,7.011964797973633,1.639180064201355,0,0,5164.638671875,2244.63916015625,0.0
2044,historical,15009,Maui,,24.405073165893555,20.74152946472168,26.630529403686523,5.888999938964844,1.0400197505950928,0,0,5257.8515625,2337.85107421875,0.0
2045,historical,15009,Maui,,24.273897171020508,21.206083297729492,26.21714210510254,5.011058807373047,1.0661201477050781,0,0,5209.97314453125,2289.97314453125,0.0
2046,historical,15009,Maui,,24.116840362548828,20.766725540161133,26.615041732788086,5.848316192626953,1.28258216381073,0,0,5152.64599609375,2232.64599609375,0.0
2047,historical,15009,Maui,,24.542085647583008,20.11823272705078,27.357667922973633,7.239435195922852,1.6329684257507324,0,0,5307.86181640625,2387.86181640625,0.0
2048,historical,15009,Maui,,25.15673065185547,21.653051376342773,27.879676818847656,6.226625442504883,1.501572608947754,0,0,5532.20703125,2612.207275390625,0.0
2049,historical,15009,Maui,,24.91875457763672,21.329906463623047,29.76028060913086,8.430374145507812,1.7779650688171387,0,0,5445.3447265625,2525.344970703125,0.0
2050,historical,15009,Maui,,24.839597702026367,19.433067321777344,27.470355987548828,8.037288665771484,1.887123703956604,0,0,5416.453125,2496.453125,0.0
2051,historical,15009,Maui,,26.126529693603516,22.031763076782227,28.061603546142578,6.029840469360352,1.2019954919815063,0,0,5886.18359375,2966.18359375,0.0
2052,historical,15009,Maui,,25.297245025634766,21.310691833496094,27.30401039123535,5.993318557739258,1.2299273014068604,0,0,5583.494140625,2663.493896484375,0.0
2053,historical,15009,Maui,,25.478593826293945,20.570350646972656,29.15949058532715,8.589139938354492,2.0693140029907227,0,0,5649.6865234375,2729.68701171875,0.0
2054,historical,15009,Maui,,25.05296516418457,21.460681915283203,27.797828674316406,6.337146759033203,1.567434549331665,0,0,5494.33154296875,2574.33154296875,0.0
2055,historical,15009,Maui,,25.77597427368164,21.540802001953125,28.557750701904297,7.016948699951172,1.6791949272155762,0,0,5758.23046875,2838.23046875,0.0
2056,historical,15009,Maui,,25.10374641418457,20.304216384887695,28.091449737548828,7.787233352661133,1.7173840999603271,0,0,5512.8681640625,2592.867919921875,0.0
2057,historical,15009,Maui,,25.11480712890625,21.245792388916016,27.821149826049805,6.575357437133789,1.373661756515503,0,0,5516.9033203125,2596.903564453125,0.0
2058,historical,15009,Maui,,23.832677841186523,20.630300521850586,25.594449996948242,4.964149475097656,1.034721851348877,0,0,5048.927734375,2128.92822265625,0.0
2059,historical,15009,Maui,,24.637210845947266,20.063024520874023,26.968963623046875,6.905939102172852,1.3570482730865479,0,0,5342.58154296875,2422.581787109375,0.0
2060,historical,15009,Maui,,25.05148696899414,20.74479103088379,28.19394302368164,7.449151992797852,1.597826600074768,0,0,5493.79296875,2573.79296875,0.0
2061,historical,15009,Maui,,25.477680206298828,20.441871643066406,29.638456344604492,9.196584701538086,1.8109499216079712,0,0,5649.35400390625,2729.353759765625,0.0
2062,historical,15009,Maui,,24.795574188232422,20.2054386138916,27.2583065032959,7.052867889404297,1.6466388702392578,0,0,5400.384765625,2480.385009765625,0.0
2063,historical,15009,Maui,,25.54892349243164,21.748144149780273,27.53658676147461,5.788442611694336,1.3402364253997803,0,0,5675.357421875,2755.35791015625,0.0
2064,historical,15009,Maui,,25.019676208496094,22.331764221191406,27.565147399902344,5.2333831787109375,1.2866151332855225,0,0,5482.18212890625,2562.181640625,0.0
2065,historical,15009,Maui,,24.696361541748047,20.476675033569336,28.162134170532227,7.685459136962891,1.6382081508636475,0,0,5364.17236328125,2444.17236328125,0.0
2066,historical,15009,Maui,,24.9478816986084,20.386451721191406,28.103925704956055,7.717473983764648,1.9181225299835205,0,0,5455.9755859375,2535.9755859375,0.0
2067,historical,15009,Maui,,25.062837600708008,20.434457778930664,28.178722381591797,7.744264602661133,1.7972171306610107,0,0,5497.9345703125,2577.93505859375,0.0
2068,historical,15009,Maui,,25.853242874145508,21.25026512145996,28.387245178222656,7.136980056762695,1.4497392177581787,0,0,5786.43310546875,2866.433349609375,0.0
2069,historical,15009,Maui,,25.689565658569336,21.69545555114746,29.369720458984375,7.674264907836914,1.9840422868728638,0,0,5726.69091796875,2806.691162109375,0.0
2070,historical,15009,Maui,,24.990646362304688,20.314594268798828,27.928640365600586,7.614046096801758,1.7026383876800537,0,0,5471.5859375,2551.586181640625,0.0
2071,historical,15009,Maui,,26.489063262939453,21.924253463745117,30.37021827697754,8.445964813232422,1.8723335266113281,0,4,6018.5068359375,3098.50732421875,0.0
2072,historical,15009,Maui,,25.392597198486328,20.47825813293457,28.762081146240234,8.283823013305664,2.0983738899230957,0,0,5618.29833984375,2698.29833984375,0.0
2073,historical,15009,Maui,,25.698545455932617,21.72637176513672,28.417760848999023,6.691389083862305,1.491289496421814,0,0,5729.9697265625,2809.969482421875,0.0
2074,historical,15009,Maui,,26.201292037963867,22.014707565307617,28.98859214782715,6.973884582519531,1.6411786079406738,0,0,5913.4716796875,2993.471923828125,0.0
2075,historical,15009,Maui,,26.4212703704834,22.89751434326172,29.236204147338867,6.338689804077148,1.4645943641662598,0,0,5993.7626953125,3073.76318359375,0.0
2076,historical,15009,Maui,,24.959070205688477,21.107643127441406,27.4420223236084,6.334379196166992,1.447988748550415,0,0,5460.06103515625,2540.061279296875,0.0
2077,historical,15009,Maui,,25.288211822509766,21.279508590698242,27.871946334838867,6.592437744140625,1.4973987340927124,0,0,5580.19677734375,2660.19677734375,0.0
2078,historical,15009,Maui,,25.48491096496582,21.600614547729492,27.49249267578125,5.891878128051758,1.1478586196899414,0,0,5651.99267578125,2731.99267578125,0.0
2079,historical,15009,Maui,,25.758289337158203,22.959442138671875,28.614046096801758,5.654603958129883,1.2752882242202759,0,0,5751.775390625,2831.775390625,0.0
2080,historical,15009,Maui,,25.128307342529297,21.47054100036621,28.435060501098633,6.964519500732422,1.8767133951187134,0,0,5521.83251953125,2601.832275390625,0.0
2081,historical,15009,Maui,,26.185298919677734,21.361276626586914,29.960262298583984,8.59898567199707,2.140150308609009,0,0,5907.634765625,2987.63427734375,0.0
2082,historical,15009,Maui,,27.010616302490234,22.71575164794922,29.63829231262207,6.922540664672852,1.6334794759750366,0,0,6208.875,3288.875,0.0
2083,historical,15009,Maui,,26.659570693969727,22.327747344970703,29.757062911987305,7.429315567016602,1.931764841079712,0,0,6080.74267578125,3160.742919921875,0.0
2084,historical,15009,Maui,,26.17644500732422,21.82653045654297,29.122888565063477,7.296358108520508,1.839625597000122,0,0,5904.40283203125,2984.40283203125,0.0
2085,historical,15009,Maui,,26.295333862304688,21.13950538635254,29.13759994506836,7.99809455871582,1.479479193687439,0,0,5947.7978515625,3027.798095703125,0.0
2086,historical,15009,Maui,,25.90646743774414,21.330013275146484,28.290618896484375,6.960605621337891,1.4973015785217285,0,0,5805.859375,2885.859619140625,0.0
2087,historical,15009,Maui,,26.980228424072266,21.52943229675293,29.89044761657715,8.361015319824219,1.7891294956207275,0,0,6197.783203125,3277.783203125,0.0
2088,historical,15009,Maui,,26.636619567871094,22.421634674072266,29.86493682861328,7.443302154541016,1.8068723678588867,0,0,6072.3662109375,3152.3662109375,0.0
2089,historical,15009,Maui,,26.144643783569336,20.92021369934082,29.626615524291992,8.706401824951172,2.1989850997924805,0,0,5892.79541015625,2972.79541015625,0.0
2090,historical,15009,Maui,,27.063743591308594,24.340906143188477,29.566015243530273,5.225109100341797,1.214153528213501,0,0,6228.2666015625,3308.2666015625,0.0
2091,historical,15009,Maui,,27.236478805541992,23.97477149963379,29.6426944732666,5.6679229736328125,1.4489117860794067,0,0,6291.3154296875,3371.3154296875,0.0
2092,historical,15009,Maui,,26.03594207763672,21.950641632080078,29.28822898864746,7.337587356567383,1.6874536275863647,0,0,5853.11962890625,2933.11962890625,0.0
2093,historical,15009,Maui,,25.18207359313965,21.160125732421875,27.613821029663086,6.453695297241211,1.4637614488601685,0,0,5541.4560546875,2621.456298828125,0.0
2094,historical,15009,Maui,,25.52444839477539,21.747346878051758,28.095287322998047,6.347940444946289,1.4593225717544556,0,0,5666.42333984375,2746.423828125,0.0
2095,historical,15009,Maui,,26.60940170288086,23.276350021362305,29.103120803833008,5.826770782470703,1.3367184400558472,0,0,6062.431640625,3142.43115234375,0.0
2096,historical,15009,Maui,,26.2601375579834,22.606327056884766,29.386884689331055,6.780557632446289,1.6465303897857666,0,0,5934.94921875,3014.949462890625,0.0
2097,historical,15009,Maui,,25.825641632080078,21.567289352416992,28.74445343017578,7.177164077758789,1.6807318925857544,0,0,5776.35888671875,2856.35888671875,0.0
2098,historical,15009,Maui,,26.105669021606445,22.57120704650879,28.99755859375,6.426351547241211,1.6087796688079834,0,0,5878.56884765625,2958.5693359375,0.0
2099,historical,15009,Maui,,27.19533920288086,23.14597511291504,31.335845947265625,8.189870834350586,1.867329478263855,0,21,6276.2998046875,3356.29931640625,0.0
2100,historical,15009,Maui,,25.77964973449707,22.459627151489258,28.736520767211914,6.276893615722656,1.6341160535812378,0,0,5759.5732421875,2839.5732421875,0.0
2015,historical,15001,Hawaii,,21.559757232666016,18.139432907104492,23.73784637451172,5.598413467407227,1.0451490879058838,0,0,4219.3115234375,1299.311767578125,0.0
2016,historical,15001,Hawaii,,21.545032501220703,17.195419311523438,23.708206176757812,6.512786865234375,1.178299903869629,0,0,4213.9365234375,1295.190673828125,1.2537651062011719
2017,historical,15001,Hawaii,,21.57390022277832,17.388378143310547,23.7370548248291,6.348676681518555,1.4279476404190063,0,0,4224.4736328125,1305.47119140625,0.997833251953125
2018,historical,15001,Hawaii,,21.42667579650879,18.167072296142578,23.6387882232666,5.471715927124023,0.9007760286331177,0,0,4170.73681640625,1250.73681640625,0.0
2019,historical,15001,Hawaii,,21.205623626708984,16.957433700561523,23.860883712768555,6.903450012207031,1.6936917304992676,0,0,4090.052734375,1173.71923828125,3.666351318359375
2020,historical,15001,Hawaii,,22.04855728149414,18.793535232543945,24.395912170410156,5.602376937866211,1.1407694816589355,0,0,4397.7236328125,1477.7236328125,0.0
2021,historical,15001,Hawaii,,21.972129821777344,17.341829299926758,24.12841796875,6.786588668823242,1.206938624382019,0,0,4369.8271484375,1450.947998046875,1.1209754943847656
2022,historical,15001,Hawaii,,20.87331199645996,17.099876403808594,22.72127914428711,5.621402740478516,1.17169189453125,0,0,3968.758544921875,1052.02099609375,3.2627010345458984
2023,historical,15001,Hawaii,,20.10987091064453,17.395177841186523,21.50638198852539,4.111204147338867,0.8432576656341553,0,0,3690.1025390625,772.060791015625,1.957986831665039
2024,historical,15001,Hawaii,,20.255064010620117,17.684404373168945,22.35770034790039,4.673295974731445,0.8652429580688477,0,0,3743.0986328125,823.4141845703125,0.3155956268310547
2025,historical,15001,Hawaii,,20.675247192382812,16.355615615844727,23.511943817138672,7.156328201293945,1.3038969039916992,0,0,3896.46533203125,980.759521484375,4.2944183349609375
2026,historical,15001,Hawaii,,20.08179473876953,17.591754913330078,21.794727325439453,4.202972412109375,0.8575407266616821,0,0,3679.85498046875,761.0655517578125,1.2104301452636719
2027,historical,15001,Hawaii,,21.19913101196289,17.660694122314453,24.087791442871094,6.427097320556641,1.3810526132583618,0,0,4087.68310546875,1168.70947265625,1.0261402130126953
2028,historical,15001,Hawaii,,20.612150192260742,17.72237205505371,23.069927215576172,5.347555160522461,1.3842509984970093,0,0,3873.43408203125,954.091064453125,0.6569309234619141
2029,historical,15001,Hawaii,,20.532699584960938,17.490266799926758,22.737123489379883,5.246856689453125,1.1580015420913696,0,0,3844.435546875,927.134521484375,2.698871612548828
2030,historical,15001,Hawaii,,20.625165939331055,17.419527053833008,22.375083923339844,4.955556869506836,0.796772837638855,0,0,3878.185546875,958.7659912109375,0.5804729461669922
2031,historical,15001,Hawaii,,21.340463638305664,17.872684478759766,23.584705352783203,5.7120208740234375,1.398954153060913,0,0,4139.26953125,1219.590576171875,0.32110595703125
2032,historical,15001,Hawaii,,21.415632247924805,17.835966110229492,23.445005416870117,5.609039306640625,1.09915292263031,0,0,4166.70556640625,1247.0299072265625,0.32436561584472656
2033,historical,15001,Hawaii,,21.419113159179688,18.906471252441406,23.975605010986328,5.069133758544922,1.3099247217178345,0,0,4167.9765625,1247.976318359375,0.0
2034,historical,15001,Hawaii,,21.311830520629883,17.96605682373047,24.754037857055664,6.787981033325195,1.4957669973373413,0,0,4128.8173828125,1208.8514404296875,0.03394317626953125
2035,historical,15001,Hawaii,,21.1120662689209,17.899463653564453,22.981250762939453,5.081787109375,0.9586828351020813,0,0,4055.904052734375,1136.004638671875,0.10053634643554688
2036,historical,15001,Hawaii,,22.128183364868164,19.727806091308594,23.887964248657227,4.160158157348633,0.9206258058547974,0,0,4426.787109375,1506.78759765625,0.0
2037,historical,15001,Hawaii,,21.446613311767578,17.792245864868164,23.700708389282227,5.9084625244140625,1.1347249746322632,0,0,4178.013671875,1258.388671875,0.3747406005859375
2038,historical,15001,Hawaii,,20.893386840820312,17.395904541015625,23.111600875854492,5.715696334838867,1.092620611190796,0,0,3976.08642578125,1056.863525390625,0.7770824432373047
2039,historical,15001,Hawaii,,20.441551208496094,16.761838912963867,22.787748336791992,6.025909423828125,1.1397486925125122,0,0,3811.16552734375,895.8369140625,4.671306610107422
2040,historical,15001,Hawaii,,21.376157760620117,16.860435485839844,23.509370803833008,6.648935317993164,1.4178303480148315,0,0,4152.2978515625,1240.6136474609375,8.315807342529297
2041,historical,15001,Hawaii,,22.399660110473633,19.48978614807129,25.40045928955078,5.910673141479492,1.2669025659561157,0,0,4525.8759765625,1605.8760986328125,0.0
2042,historical,15001,Hawaii,,21.911266326904297,18.422853469848633,25.50116729736328,7.078313827514648,1.5100668668746948,0,0,4347.6123046875,1427.612060546875,0.0
2043,historical,15001,Hawaii,,21.648193359375,17.48914909362793,23.9597225189209,6.470573425292969,1.4521514177322388,0,0,4251.59033203125,1332.287109375,0.6969890594482422
2044,historical,15001,Hawaii,,21.915771484375,18.675325393676758,24.267797470092773,5.592472076416016,0.8419797420501709,0,0,4349.2568359375,1429.257080078125,0.0
2045,historical,15001,Hawaii,,21.87929916381836,18.968618392944336,23.706811904907227,4.738193511962891,0.9914103150367737,0,0,4335.9443359375,1415.9443359375,0.0
2046,historical,15001,Hawaii,,21.80398178100586,18.730369567871094,24.077587127685547,5.347217559814453,1.127414345741272,0,0,4308.453125,1388.453125,0.0
2047,historical,15001,Hawaii,,22.063671112060547,18.170156478881836,24.558155059814453,6.387998580932617,1.4382423162460327,0,0,4403.2412109375,1483.24072265625,0.0
2048,historical,15001,Hawaii,,22.709102630615234,19.27983856201172,25.516225814819336,6.236387252807617,1.296379804611206,0,0,4638.822265625,1718.822509765625,0.0
2049,historical,15001,Hawaii,,22.5218505859375,19.06328773498535,27.347612380981445,8.284324645996094,1.722060203552246,0,0,4570.4755859375,1650.4754638671875,0.0
2050,historical,15001,Hawaii,,22.361061096191406,17.418787002563477,24.89596176147461,7.477174758911133,1.7188717126846313,0,0,4511.78759765625,1592.368896484375,0.5812129974365234
2051,historical,15001,Hawaii,,23.493188858032227,20.33380889892578,25.274232864379883,4.940423965454102,1.001510739326477,0,0,4925.013671875,2005.0137939453125,0.0
2052,historical,15001,Hawaii,,22.854270935058594,18.982105255126953,24.705774307250977,5.723669052124023,1.1008875370025635,0,0,4691.80859375,1771.808837890625,0.0
2053,historical,15001,Hawaii,,23.210111618041992,18.694917678833008,26.652793884277344,7.957876205444336,1.8917975425720215,0,0,4821.6904296875,1901.68994140625,0.0
2054,historical,15001,Hawaii,,22.610897064208984,19.29094886779785,25.09030532836914,5.799356460571289,1.3723293542861938,0,0,4602.9775390625,1682.9775390625,0.0
2055,historical,15001,Hawaii,,23.29745864868164,19.35500717163086,25.689224243164062,6.334217071533203,1.341878890991211,0,0,4853.572265625,1933.5718994140625,0.0
2056,historical,15001,Hawaii,,22.746992111206055,18.205650329589844,25.4344482421875,7.228797912597656,1.6040016412734985,0,0,4652.65234375,1732.652099609375,0.0
2057,historical,15001,Hawaii,,22.681964874267578,19.313417434692383,25.192426681518555,5.879009246826172,1.2248488664627075,0,0,4628.9169921875,1708.916748046875,0.0
2058,historical,15001,Hawaii,,21.52614402770996,18.90888786315918,23.145118713378906,4.236230850219727,0.9494529366493225,0,0,4207.04248046875,1287.0423583984375,0.0
2059,historical,15001,Hawaii,,22.196577072143555,18.09359359741211,24.4643611907959,6.370767593383789,1.2177603244781494,0,0,4451.7509765625,1531.751220703125,0.0
2060,historical,15001,Hawaii,,22.782058715820312,19.04119300842285,25.773841857910156,6.732648849487305,1.4839054346084595,0,0,4665.451171875,1745.451416015625,0.0
2061,historical,15001,Hawaii,,23.23758888244629,18.773258209228516,27.421831130981445,8.64857292175293,1.6017589569091797,0,0,4831.7197265625,1911.719482421875,0.0
2062,historical,15001,Hawaii,,22.18680763244629,18.289634704589844,24.542152404785156,6.2525177001953125,1.5137856006622314,0,0,4448.18505859375,1528.1845703125,0.0
2063,historical,15001,Hawaii,,22.917558670043945,19.663440704345703,24.862958908081055,5.199518203735352,1.195427656173706,0,0,4714.91015625,1794.90966796875,0.0
2064,historical,15001,Hawaii,,22.542888641357422,19.915510177612305,25.01129722595215,5.095787048339844,1.2135053873062134,0,0,4578.154296875,1658.154541015625,0.0
2065,historical,15001,Hawaii,,22.261089324951172,18.669130325317383,25.724477767944336,7.055347442626953,1.5373984575271606,0,0,4475.2978515625,1555.297607421875,0.0
2066,historical,15001,Hawaii,,22.507482528686523,18.392654418945312,25.495067596435547,7.102413177490234,1.7229665517807007,0,0,4565.2314453125,1645.2314453125,0.0
2067,historical,15001,Hawaii,,22.623367309570312,18.307403564453125,25.527965545654297,7.220561981201172,1.6585421562194824,0,0,4607.529296875,1687.529296875,0.0
2068,historical,15001,Hawaii,,23.489212036132812,19.800729751586914,25.878440856933594,6.07771110534668,1.3039010763168335,0,0,4923.56298828125,2003.563232421875,0.0
2069,historical,15001,Hawaii,,23.420034408569336,19.89981460571289,26.534950256347656,6.635135650634766,1.713334321975708,0,0,4898.31201171875,1978.3123779296875,0.0
2070,historical,15001,Hawaii,,22.762941360473633,18.61094856262207,25.608261108398438,6.997312545776367,1.639845848083496,0,0,4658.47265625,1738.47314453125,0.0
2071,historical,15001,Hawaii,,24.03160285949707,20.023160934448242,27.134937286376953,7.111776351928711,1.6035658121109009,0,0,5121.53466796875,2201.5341796875,0.0
2072,historical,15001,Hawaii,,23.05318832397461,18.596677780151367,26.284526824951172,7.687849044799805,1.9857158660888672,0,0,4764.4140625,1844.4136962890625,0.0
2073,historical,15001,Hawaii,,23.234050750732422,19.47980308532715,25.895668029785156,6.415864944458008,1.3592424392700195,0,0,4830.4287109375,1910.4285888671875,0.0
2074,historical,15001,Hawaii,,23.85759925842285,19.823022842407227,26.522621154785156,6.69959831237793,1.4647002220153809,0,0,5058.02392578125,2138.024169921875,0.0
2075,historical,15001,Hawaii,,23.917078018188477,21.002840042114258,26.689889907836914,5.687049865722656,1.3111436367034912,0,0,5079.7333984375,2159.7333984375,0.0
2076,historical,15001,Hawaii,,22.36708641052246,18.834508895874023,24.709321975708008,5.874813079833984,1.3881702423095703,0,0,4513.9873046875,1593.9869384765625,0.0
2077,historical,15001,Hawaii,,22.693843841552734,18.834728240966797,25.217754364013672,6.383026123046875,1.4483551979064941,0,0,4633.2529296875,1713.2529296875,0.0
2078,historical,15001,Hawaii,,23.04264259338379,19.296009063720703,24.98291015625,5.686901092529297,1.1313718557357788,0,0,4760.564453125,1840.5643310546875,0.0
2079,historical,15001,Hawaii,,23.255388259887695,20.76327133178711,26.015790939331055,5.252519607543945,1.2087920904159546,0,0,4838.21630859375,1918.2164306640625,0.0
2080,historical,15001,Hawaii,,22.77159881591797,18.829326629638672,25.877199172973633,7.047872543334961,1.822330117225647,0,0,4661.63427734375,1741.6337890625,0.0
2081,historical,15001,Hawaii,,23.66120719909668,19.107030868530273,27.249849319458008,8.142818450927734,1.9668039083480835,0,0,4986.3408203125,2066.340576171875,0.0
2082,historical,15001,Hawaii,,24.704126358032227,20.490262985229492,26.971481323242188,6.481218338012695,1.413301944732666,0,0,5367.005859375,2447.006103515625,0.0
2083,historical,15001,Hawaii,,24.253826141357422,20.48055648803711,27.168535232543945,6.687978744506836,1.7302179336547852,0,0,5202.646484375,2282.64599609375,0.0
2084,historical,15001,Hawaii,,23.513521194458008,19.43982696533203,26.529619216918945,7.089792251586914,1.737542986869812,0,0,4932.4345703125,2012.434814453125,0.0
2085,historical,15001,Hawaii,,23.66165542602539,19.537824630737305,26.40648651123047,6.868661880493164,1.3999124765396118,0,0,4986.50390625,2066.50390625,0.0
2086,historical,15001,Hawaii,,23.52628517150879,19.40472984313965,25.85808563232422,6.45335578918457,1.453599452972412,0,0,4937.09423828125,2017.0943603515625,0.0
2087,historical,15001,Hawaii,,24.571208953857422,19.658340454101562,27.198198318481445,7.539857864379883,1.6074568033218384,0,0,5318.4912109375,2398.490966796875,0.0
2088,historical,15001,Hawaii,,24.272886276245117,20.258495330810547,27.146408081054688,6.887912750244141,1.5838769674301147,0,0,5209.603515625,2289.60400390625,0.0
2089,historical,15001,Hawaii,,23.749855041503906,18.825454711914062,26.894947052001953,8.06949234008789,2.0586965084075928,0,0,5018.6982421875,2098.6982421875,0.0
2090,historical,15001,Hawaii,,24.479753494262695,21.835763931274414,26.8337459564209,4.997982025146484,1.1626893281936646,0,0,5285.10986328125,2365.1103515625,0.0
